survived,pclass,sex,age,sibsp,parch,ticket_fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,is_child,is_elderly,age_group,total_people,fare_per_person,sex_encoded,class_num,survived_bool,name_length,title,log_fare,family_size,is_alone,embarked_full,fare_rounded
0,3,female,18.0,0,0,7.775,S,Third,woman,False,,Southampton,no,True,False,False,Teen,1,7.775,1,3,False,5,woman,2.1719067693519296,0,True,Southampton,7.78
0,2,male,39.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
1,1,female,33.0,1,0,53.1,S,First,woman,False,E,Southampton,yes,False,False,False,Adult,2,26.55,1,1,True,5,woman,3.9908341858524357,1,False,Southampton,53.1
0,3,male,26.0,0,0,7.8875,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8875,0,3,False,3,man,2.184645795129359,0,True,Southampton,7.89
0,3,male,39.0,0,0,24.15,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,24.15,0,3,False,3,man,3.224857896545748,0,True,Southampton,24.15
0,2,male,35.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,10.5,0,2,False,3,man,2.4423470353692043,0,True,Southampton,10.5
0,3,female,6.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,True,False,Child,7,4.4678571428571425,1,3,False,5,child,3.4742929367327062,6,False,Southampton,31.28
0,3,male,30.5,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
0,1,male,28.0,0,0,0.0,S,First,man,True,B,Southampton,no,True,False,False,Adult,1,0.0,0,1,False,3,man,0.0,0,True,Southampton,0.0
0,3,female,23.0,0,0,7.925,S,Third,woman,False,,Southampton,no,True,False,False,Adult,1,7.925,1,3,False,5,woman,2.188856327665703,0,True,Southampton,7.92
0,2,male,31.0,1,1,37.0042,C,Second,man,True,,Cherbourg,no,False,False,False,Adult,3,12.334733333333332,0,2,False,3,man,3.637696679934592,2,False,Cherbourg,37.0
0,3,male,43.0,0,0,6.45,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,6.45,0,3,False,3,man,2.0082140323914683,0,True,Southampton,6.45
0,3,male,10.0,3,2,27.9,S,Third,child,False,,Southampton,no,False,True,False,Child,6,4.6499999999999995,0,3,False,5,child,3.3638415951183864,5,False,Southampton,27.9
1,1,female,52.0,1,1,93.5,S,First,woman,False,B,Southampton,yes,False,False,False,Adult,3,31.166666666666668,1,1,True,5,woman,4.548599834499697,2,False,Southampton,93.5
1,3,male,27.0,0,0,8.6625,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,8.6625,0,3,True,3,man,2.2682524139135403,0,True,Southampton,8.66
0,1,male,38.0,0,0,0.0,S,First,man,True,,Southampton,no,True,False,False,Adult,1,0.0,0,1,False,3,man,0.0,0,True,Southampton,0.0
1,3,female,27.0,0,1,12.475,S,Third,woman,False,E,Southampton,yes,False,False,False,Adult,2,6.2375,1,3,True,5,woman,2.600836116795061,1,False,Southampton,12.48
0,3,male,2.0,4,1,39.6875,S,Third,child,False,,Southampton,no,False,True,False,Child,6,6.614583333333333,0,3,False,5,child,3.705920919968788,5,False,Southampton,39.69
0,3,male,28.0,0,0,6.95,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,6.95,0,3,False,3,man,2.0731719286662407,0,True,Queenstown,6.95
0,3,male,28.0,0,0,56.4958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,56.4958,0,3,False,3,man,4.05171190165724,0,True,Southampton,56.5
1,2,male,1.0,0,2,37.0042,C,Second,child,False,,Cherbourg,yes,False,True,False,Child,3,12.334733333333332,0,2,True,5,child,3.637696679934592,2,False,Cherbourg,37.0
1,3,male,28.0,0,0,7.75,Q,Third,man,True,,Queenstown,yes,True,False,False,Adult,1,7.75,0,3,True,3,man,2.169053700369523,0,True,Queenstown,7.75
1,1,female,62.0,0,0,80.0,S,First,woman,False,B,Unknown,yes,True,False,True,Senior,1,80.0,1,1,True,5,woman,4.394449154672439,0,True,Southampton,80.0
1,3,female,15.0,1,0,14.4542,C,Third,child,False,,Cherbourg,yes,False,False,False,Teen,2,7.2271,1,3,True,5,child,2.737880811060884,1,False,Cherbourg,14.45
1,2,male,0.83,1,1,18.75,S,Second,child,False,,Southampton,yes,False,True,False,Child,3,6.25,0,2,True,5,child,2.9831534913471307,2,False,Southampton,18.75
0,3,male,28.0,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.2292,0,3,False,3,man,2.1076888046179385,0,True,Cherbourg,7.23
0,3,male,23.0,0,0,7.8542,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8542,0,3,False,3,man,2.180891922715322,0,True,Southampton,7.85
0,3,male,18.0,0,0,8.3,S,Third,man,True,,Southampton,no,True,False,False,Teen,1,8.3,0,3,False,3,man,2.2300144001592104,0,True,Southampton,8.3
1,1,female,39.0,1,1,83.1583,C,First,woman,False,E,Cherbourg,yes,False,False,False,Adult,3,27.71943333333333,1,1,True,5,woman,4.432699549165613,2,False,Cherbourg,83.16
0,3,male,21.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.6625,0,3,False,3,man,2.2682524139135403,0,True,Southampton,8.66
0,3,male,28.0,0,0,8.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,8.05,0,3,False,3,man,2.2027647577118348,0,True,Southampton,8.05
1,3,male,32.0,0,0,56.4958,S,Third,man,True,,Southampton,yes,True,False,False,Adult,1,56.4958,0,3,True,3,man,4.05171190165724,0,True,Southampton,56.5
1,1,male,28.0,0,0,29.7,C,First,man,True,C,Cherbourg,yes,True,False,False,Adult,1,29.7,0,1,True,3,man,3.4242626545931514,0,True,Cherbourg,29.7
0,3,male,20.0,0,0,7.925,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.925,0,3,False,3,man,2.188856327665703,0,True,Southampton,7.92
0,2,male,16.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,False,Teen,1,10.5,0,2,False,3,man,2.4423470353692043,0,True,Southampton,10.5
1,1,female,30.0,0,0,31.0,C,First,woman,False,,Cherbourg,yes,True,False,False,Adult,1,31.0,1,1,True,5,woman,3.4657359027997265,0,True,Cherbourg,31.0
0,3,male,34.5,0,0,6.4375,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,6.4375,0,3,False,3,man,2.006534770871748,0,True,Cherbourg,6.44
0,3,male,17.0,0,0,8.6625,S,Third,man,True,,Southampton,no,True,False,False,Teen,1,8.6625,0,3,False,3,man,2.2682524139135403,0,True,Southampton,8.66
0,3,male,42.0,0,0,7.55,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.55,0,3,False,3,man,2.145931282948669,0,True,Southampton,7.55
0,3,male,28.0,8,2,69.55,S,Third,man,True,,Southampton,no,False,False,False,Adult,11,6.322727272727272,0,3,False,3,man,4.256321678298823,10,False,Southampton,69.55
0,3,male,35.0,0,0,7.8958,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Cherbourg,7.9
0,2,male,28.0,0,1,33.0,S,Second,man,True,,Southampton,no,False,False,False,Adult,2,16.5,0,2,False,3,man,3.5263605246161616,1,False,Southampton,33.0
1,1,female,28.0,1,0,89.1042,C,First,woman,False,C,Cherbourg,yes,False,False,False,Adult,2,44.5521,1,1,True,5,woman,4.500966778400217,1,False,Cherbourg,89.1
0,3,male,4.0,4,2,31.275,S,Third,child,False,,Southampton,no,False,True,False,Child,7,4.4678571428571425,0,3,False,5,child,3.4742929367327062,6,False,Southampton,31.28
0,3,male,74.0,0,0,7.775,S,Third,man,True,,Southampton,no,True,False,True,Senior,1,7.775,0,3,False,3,man,2.1719067693519296,0,True,Southampton,7.78
0,3,female,9.0,1,1,15.2458,C,Third,child,False,,Cherbourg,no,False,True,False,Child,3,5.081933333333333,1,3,False,5,child,2.7878344138303452,2,False,Cherbourg,15.25
1,1,female,16.0,0,1,39.4,S,First,woman,False,D,Southampton,yes,False,False,False,Teen,2,19.7,1,1,True,5,woman,3.6988297849671046,1,False,Southampton,39.4
0,2,female,44.0,1,0,26.0,S,Second,woman,False,,Southampton,no,False,False,False,Adult,2,13.0,1,2,False,5,woman,3.295836866004329,1,False,Southampton,26.0
1,3,female,18.0,0,1,9.35,S,Third,woman,False,,Southampton,yes,False,False,False,Teen,2,4.675,1,3,True,5,woman,2.336986519711378,1,False,Southampton,9.35
1,1,female,45.0,1,1,164.8667,S,First,woman,False,,Southampton,yes,False,False,False,Adult,3,54.95556666666667,1,1,True,5,woman,5.11118445372147,2,False,Southampton,164.87
1,1,male,51.0,0,0,26.55,S,First,man,True,E,Southampton,yes,True,False,False,Adult,1,26.55,0,1,True,3,man,3.3160025355989236,0,True,Southampton,26.55
1,3,female,24.0,0,3,19.2583,C,Third,woman,False,,Cherbourg,yes,False,False,False,Adult,4,4.814575,1,3,True,5,woman,3.0085645861193133,3,False,Cherbourg,19.26
0,3,male,28.0,0,0,7.2292,C,Third,man,True,,Cherbourg,no,True,False,False,Adult,1,7.2292,0,3,False,3,man,2.1076888046179385,0,True,Cherbourg,7.23
0,3,male,41.0,2,0,14.1083,S,Third,man,True,,Southampton,no,False,False,False,Adult,3,4.702766666666666,0,3,False,3,man,2.7152442616824506,2,False,Southampton,14.11
0,2,male,21.0,1,0,11.5,S,Second,man,True,,Southampton,no,False,False,False,Adult,2,5.75,0,2,False,3,man,2.5257286443082556,1,False,Southampton,11.5
1,1,female,48.0,0,0,25.9292,S,First,woman,False,D,Southampton,yes,True,False,False,Adult,1,25.9292,1,1,True,5,woman,3.2932111997353943,0,True,Southampton,25.93
0,3,female,28.0,8,2,69.55,S,Third,woman,False,,Southampton,no,False,False,False,Adult,11,6.322727272727272,1,3,False,5,woman,4.256321678298823,10,False,Southampton,69.55
0,2,male,24.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
1,2,female,42.0,0,0,13.0,S,Second,woman,False,,Southampton,yes,True,False,False,Adult,1,13.0,1,2,True,5,woman,2.6390573296152584,0,True,Southampton,13.0
1,2,female,27.0,1,0,13.8583,C,Second,woman,False,,Cherbourg,yes,False,False,False,Adult,2,6.92915,1,2,True,5,woman,2.698558631668595,1,False,Cherbourg,13.86
0,1,male,31.0,0,0,50.4958,S,First,man,True,A,Southampton,no,True,False,False,Adult,1,50.4958,0,1,False,3,man,3.941500250945973,0,True,Southampton,50.5
0,3,male,28.0,0,0,9.5,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,9.5,0,3,False,3,man,2.3513752571634776,0,True,Southampton,9.5
1,3,male,4.0,1,1,11.1333,S,Third,child,False,,Southampton,yes,False,True,False,Child,3,3.7111,0,3,True,5,child,2.495953738718064,2,False,Southampton,11.13
0,3,male,26.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
1,1,female,47.0,1,1,52.5542,S,First,woman,False,D,Southampton,yes,False,False,False,Adult,3,17.518066666666666,1,1,True,5,woman,3.9806942251907276,2,False,Southampton,52.55
0,1,male,33.0,0,0,5.0,S,First,man,True,B,Southampton,no,True,False,False,Adult,1,5.0,0,1,False,3,man,1.791759469228055,0,True,Southampton,5.0
0,3,male,47.0,0,0,9.0,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,9.0,0,3,False,3,man,2.302585092994046,0,True,Southampton,9.0
1,2,female,28.0,1,0,24.0,C,Second,woman,False,,Cherbourg,yes,False,False,False,Adult,2,12.0,1,2,True,5,woman,3.2188758248682006,1,False,Cherbourg,24.0
1,3,female,15.0,0,0,7.225,C,Third,child,False,,Cherbourg,yes,True,False,False,Teen,1,7.225,1,3,True,5,child,2.1071782966514356,0,True,Cherbourg,7.22
0,3,male,20.0,0,0,9.8458,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,9.8458,0,3,False,3,man,2.3837779082709782,0,True,Southampton,9.85
0,3,male,19.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,3,male,28.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
1,1,female,56.0,0,1,83.1583,C,First,woman,False,C,Cherbourg,yes,False,False,False,Adult,2,41.57915,1,1,True,5,woman,4.432699549165613,1,False,Cherbourg,83.16
1,2,female,25.0,0,1,26.0,S,Second,woman,False,,Southampton,yes,False,False,False,Adult,2,13.0,1,2,True,5,woman,3.295836866004329,1,False,Southampton,26.0
0,3,male,33.0,0,0,7.8958,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.8958,0,3,False,3,man,2.1855792552411137,0,True,Southampton,7.9
0,3,female,22.0,0,0,10.5167,S,Third,woman,False,,Southampton,no,True,False,False,Adult,1,10.5167,1,3,False,5,woman,2.4437981558973862,0,True,Southampton,10.52
0,2,male,28.0,0,0,10.5,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,10.5,0,2,False,3,man,2.4423470353692043,0,True,Southampton,10.5
0,3,male,25.0,0,0,7.05,S,Third,man,True,,Southampton,no,True,False,False,Adult,1,7.05,0,3,False,3,man,2.0856720914304723,0,True,Southampton,7.05
0,3,female,39.0,0,5,29.125,Q,Third,woman,False,,Queenstown,no,False,False,False,Adult,6,4.854166666666667,1,3,False,5,woman,3.405355391810819,5,False,Queenstown,29.12
0,2,male,27.0,0,0,13.0,S,Second,man,True,,Southampton,no,True,False,False,Adult,1,13.0,0,2,False,3,man,2.6390573296152584,0,True,Southampton,13.0
1,1,female,19.0,0,0,30.0,S,First,woman,False,B,Southampton,yes,True,False,False,Adult,1,30.0,1,1,True,5,woman,3.4339872044851463,0,True,Southampton,30.0
0,3,female,28.0,1,2,23.45,S,Third,woman,False,,Southampton,no,False,False,False,Adult,4,5.8625,1,3,False,5,woman,3.196630215920881,3,False,Southampton,23.45
1,1,male,26.0,0,0,30.0,C,First,man,True,C,Cherbourg,yes,True,False,False,Adult,1,30.0,0,1,True,3,man,3.4339872044851463,0,True,Cherbourg,30.0
0,3,male,32.0,0,0,7.75,Q,Third,man,True,,Queenstown,no,True,False,False,Adult,1,7.75,0,3,False,3,man,2.169053700369523,0,True,Queenstown,7.75
